S	I	R	e	d	dI	t
0	0	0	0	0	0	76.0925
0	0	0	0	0	0	76.095
0	0	0	0	0	0	76.0975
0	0	0	0	0	0	76.1
0	0	0	0	0	0	76.1025
0	0	0	0	0	0	76.105
0	0	0	0	0	0	76.1075
0	0	0	0	0	0	76.11
0	0	0	0	0	0	76.1125
0	0	0	0	0	0	76.115
0	0	0	0	0	0	76.1175
0	0	0	0	0	0	76.12
0	0	0	0	0	0	76.1225
0	0	0	0	0	0	76.125
0	0	0	0	0	0	76.1275
0	0	0	0	0	0	76.13
0	0	0	0	0	0	76.1325
0	0	0	0	0	0	76.135
0	0	0	0	0	0	76.1375
0	0	0	0	0	0	76.14
0	0	0	0	0	0	76.1425
0	0	0	0	0	0	76.145
0	0	0	0	0	0	76.1475
0	0	0	0	0	0	76.15
0	0	0	0	0	0	76.1525
0	0	0	0	0	0	76.155
0	0	0	0	0	0	76.1575
0	0	0	0	0	0	76.16
0	0	0	0	0	0	76.1625
0	0	0	0	0	0	76.165
0	0	0	0	0	0	76.1675
0	0	0	0	0	0	76.17
0	0	0	0	0	0	76.1725
0	0	0	0	0	0	76.175
0	0	0	0	0	0	76.1775
0	0	0	0	0	0	76.18
0	0	0	0	0	0	76.1825
0	0	0	0	0	0	76.185
0	0	0	0	0	0	76.1875
0	0	0	0	0	0	76.19
0	0	0	0	0	0	76.1925
0	0	0	0	0	0	76.195
0	0	0	0	0	0	76.1975
0	0	0	0	0	0	76.2
0	0	0	0	0	0	76.2025
0	0	0	0	0	0	76.205
0	0	0	0	0	0	76.2075
0	0	0	0	0	0	76.21
0	0	0	0	0	0	76.2125
0	0	0	0	0	0	76.215
0	0	0	0	0	0	76.2175
0	0	0	0	0	0	76.22
0	0	0	0	0	0	76.2225
0	0	0	0	0	0	76.225
0	0	0	0	0	0	76.2275
0	0	0	0	0	0	76.23
0	0	0	0	0	0	76.2325
0	0	0	0	0	0	76.235
0	0	0	0	0	0	76.2375
0	0	0	0	0	0	76.24
0	0	0	0	0	0	76.2425
0	0	0	0	0	0	76.245
0	0	0	0	0	0	76.2475
0	0	0	0	0	0	76.25
0	0	0	0	0	0	76.2525
0	0	0	0	0	0	76.255
0	0	0	0	0	0	76.2575
0	0	0	0	0	0	76.26
0	0	0	0	0	0	76.2625
0	0	0	0	0	0	76.265
0	0	0	0	0	0	76.2675
0	0	0	0	0	0	76.27
0	0	0	0	0	0	76.2725
0	0	0	0	0	0	76.275
0	0	0	0	0	0	76.2775
0	0	0	0	0	0	76.28
0	0	0	0	0	0	76.2825
0	0	0	0	0	0	76.285
0	0	0	0	0	0	76.2875
0	0	0	0	0	0	76.29
0	0	0	0	0	0	76.2925
0	0	0	0	0	0	76.295
0	0	0	0	0	0	76.2975
0	0	0	0	0	0	76.3
0	0	0	0	0	0	76.3025
0	0	0	0	0	0	76.305
0	0	0	0	0	0	76.3075
0	0	0	0	0	0	76.31
0	0	0	0	0	0	76.3125
0	0	0	0	0	0	76.315
0	0	0	0	0	0	76.3175
0	0	0	0	0	0	76.32
0	0	0	0	0	0	76.3225
0	0	0	0	0	0	76.325
0	0	0	0	0	0	76.3275
0	0	0	0	0	0	76.33
0	0	0	0	0	0	76.3325
0	0	0	0	0	0	76.335
0	0	0	0	0	0	76.3375
0	0	0	0	0	0	76.34
0	0	0	0	0	0	76.3425
0	0	0	0	0	0	76.345
0	0	0	0	0	0	76.3475
0	0	0	0	0	0	76.35
0	0	0	0	0	0	76.3525
0	0	0	0	0	0	76.355
0	0	0	0	0	0	76.3575
0	0	0	0	0	0	76.36
0	0	0	0	0	0	76.3625
0	0	0	0	0	0	76.365
0	0	0	0	0	0	76.3675
0	0	0	0	0	0	76.37
0	0	0	0	0	0	76.3725
0	0	0	0	0	0	76.375
0	0	0	0	0	0	76.3775
0	0	0	0	0	0	76.38
0	0	0	0	0	0	76.3825
0	0	0	0	0	0	76.385
0	0	0	0	0	0	76.3875
0	0	0	0	0	0	76.39
0	0	0	0	0	0	76.3925
0	0	0	0	0	0	76.395
0	0	0	0	0	0	76.3975
0	0	0	0	0	0	76.4
0	0	0	0	0	0	76.4025
0	0	0	0	0	0	76.405
0	0	0	0	0	0	76.4075
0	0	0	0	0	0	76.41
0	0	0	0	0	0	76.4125
0	0	0	0	0	0	76.415
0	0	0	0	0	0	76.4175
0	0	0	0	0	0	76.42
0	0	0	0	0	0	76.4225
0	0	0	0	0	0	76.425
0	0	0	0	0	0	76.4275
0	0	0	0	0	0	76.43
0	0	0	0	0	0	76.4325
0	0	0	0	0	0	76.435
0	0	0	0	0	0	76.4375
0	0	0	0	0	0	76.44
0	0	0	0	0	0	76.4425
0	0	0	0	0	0	76.445
0	0	0	0	0	0	76.4475
0	0	0	0	0	0	76.45
0	0	0	0	0	0	76.4525
0	0	0	0	0	0	76.455
0	0	0	0	0	0	76.4575
0	0	0	0	0	0	76.46
0	0	0	0	0	0	76.4625
0	0	0	0	0	0	76.465
0	0	0	0	0	0	76.4675
0	0	0	0	0	0	76.47
0	0	0	0	0	0	76.4725
0	0	0	0	0	0	76.475
0	0	0	0	0	0	76.4775
0	0	0	0	0	0	76.48
0	0	0	0	0	0	76.4825
0	0	0	0	0	0	76.485
0	0	0	0	0	0	76.4875
0	0	0	0	0	0	76.49
0	0	0	0	0	0	76.4925
0	0	0	0	0	0	76.495
0	0	0	0	0	0	76.4975
0	0	0	0	0	0	76.5
0	0	0	0	0	0	76.5025
0	0	0	0	0	0	76.505
0	0	0	0	0	0	76.5075
0	0	0	0	0	0	76.51
0	0	0	0	0	0	76.5125
0	0	0	0	0	0	76.515
0	0	0	0	0	0	76.5175
0	0	0	0	0	0	76.52
0	0	0	0	0	0	76.5225
0	0	0	0	0	0	76.525
0	0	0	0	0	0	76.5275
0	0	0	0	0	0	76.53
0	0	0	0	0	0	76.5325
0	0	0	0	0	0	76.535
0	0	0	0	0	0	76.5375
0	0	0	0	0	0	76.54
0	0	0	0	0	0	76.5425
0	0	0	0	0	0	76.545
0	0	0	0	0	0	76.5475
0	0	0	0	0	0	76.55
0	0	0	0	0	0	76.5525
0	0	0	0	0	0	76.555
0	0	0	0	0	0	76.5575
0	0	0	0	0	0	76.56
0	0	0	0	0	0	76.5625
0	0	0	0	0	0	76.565
0	0	0	0	0	0	76.5675
0	0	0	0	0	0	76.57
0	0	0	0	0	0	76.5725
0	0	0	0	0	0	76.575
0	0	0	0	0	0	76.5775
0	0	0	0	0	0	76.58
0	0	0	0	0	0	76.5825
0	0	0	0	0	0	76.585
0	0	0	0	0	0	76.5875
0	0	0	0	0	0	76.59
0	0	0	0	0	0	76.5925
0	0	0	0	0	0	76.595
0	0	0	0	0	0	76.5975
0	0	0	0	0	0	76.6
0	0	0	0	0	0	76.6025
0	0	0	0	0	0	76.605
0	0	0	0	0	0	76.6075
0	0	0	0	0	0	76.61
0	0	0	0	0	0	76.6125
0	0	0	0	0	0	76.615
0	0	0	0	0	0	76.6175
0	0	0	0	0	0	76.62
0	0	0	0	0	0	76.6225
0	0	0	0	0	0	76.625
0	0	0	0	0	0	76.6275
0	0	0	0	0	0	76.63
0	0	0	0	0	0	76.6325
0	0	0	0	0	0	76.635
0	0	0	0	0	0	76.6375
0	0	0	0	0	0	76.64
0	0	0	0	0	0	76.6425
0	0	0	0	0	0	76.645
0	0	0	0	0	0	76.6475
0	0	0	0	0	0	76.65
0	0	0	0	0	0	76.6525
0	0	0	0	0	0	76.655
0	0	0	0	0	0	76.6575
0	0	0	0	0	0	76.66
0	0	0	0	0	0	76.6625
0	0	0	0	0	0	76.665
0	0	0	0	0	0	76.6675
0	0	0	0	0	0	76.67
0	0	0	0	0	0	76.6725
0	0	0	0	0	0	76.675
0	0	0	0	0	0	76.6775
0	0	0	0	0	0	76.68
0	0	0	0	0	0	76.6825
0	0	0	0	0	0	76.685
0	0	0	0	0	0	76.6875
0	0	0	0	0	0	76.69
0	0	0	0	0	0	76.6925
0	0	0	0	0	0	76.695
0	0	0	0	0	0	76.6975
0	0	0	0	0	0	76.7
0	0	0	0	0	0	76.7025
0	0	0	0	0	0	76.705
0	0	0	0	0	0	76.7075
0	0	0	0	0	0	76.71
0	0	0	0	0	0	76.7125
0	0	0	0	0	0	76.715
0	0	0	0	0	0	76.7175
0	0	0	0	0	0	76.72
0	0	0	0	0	0	76.7225
0	0	0	0	0	0	76.725
0	0	0	0	0	0	76.7275
0	0	0	0	0	0	76.73
0	0	0	0	0	0	76.7325
0	0	0	0	0	0	76.735
0	0	0	0	0	0	76.7375
0	0	0	0	0	0	76.74
0	0	0	0	0	0	76.7425
0	0	0	0	0	0	76.745
0	0	0	0	0	0	76.7475
0	0	0	0	0	0	76.75
0	0	0	0	0	0	76.7525
0	0	0	0	0	0	76.755
0	0	0	0	0	0	76.7575
0	0	0	0	0	0	76.76
0	0	0	0	0	0	76.7625
0	0	0	0	0	0	76.765
0	0	0	0	0	0	76.7675
0	0	0	0	0	0	76.77
0	0	0	0	0	0	76.7725
0	0	0	0	0	0	76.775
0	0	0	0	0	0	76.7775
0	0	0	0	0	0	76.78
0	0	0	0	0	0	76.7825
0	0	0	0	0	0	76.785
0	0	0	0	0	0	76.7875
0	0	0	0	0	0	76.79
0	0	0	0	0	0	76.7925
0	0	0	0	0	0	76.795
0	0	0	0	0	0	76.7975
0	0	0	0	0	0	76.8
0	0	0	0	0	0	76.8025
0	0	0	0	0	0	76.805
0	0	0	0	0	0	76.8075
0	0	0	0	0	0	76.81
0	0	0	0	0	0	76.8125
0	0	0	0	0	0	76.815
0	0	0	0	0	0	76.8175
0	0	0	0	0	0	76.82
0	0	0	0	0	0	76.8225
0	0	0	0	0	0	76.825
0	0	0	0	0	0	76.8275
0	0	0	0	0	0	76.83
0	0	0	0	0	0	76.8325
0	0	0	0	0	0	76.835
0	0	0	0	0	0	76.8375
0	0	0	0	0	0	76.84
0	0	0	0	0	0	76.8425
0	0	0	0	0	0	76.845
0	0	0	0	0	0	76.8475
0	0	0	0	0	0	76.85
0	0	0	0	0	0	76.8525
0	0	0	0	0	0	76.855
0	0	0	0	0	0	76.8575
0	0	0	0	0	0	76.86
0	0	0	0	0	0	76.8625
0	0	0	0	0	0	76.865
0	0	0	0	0	0	76.8675
0	0	0	0	0	0	76.87
0	0	0	0	0	0	76.8725
0	0	0	0	0	0	76.875
0	0	0	0	0	0	76.8775
0	0	0	0	0	0	76.88
0	0	0	0	0	0	76.8825
0	0	0	0	0	0	76.885
0	0	0	0	0	0	76.8875
0	0	0	0	0	0	76.89
0	0	0	0	0	0	76.8925
0	0	0	0	0	0	76.895
0	0	0	0	0	0	76.8975
0	0	0	0	0	0	76.9
0	0	0	0	0	0	76.9025
0	0	0	0	0	0	76.905
0	0	0	0	0	0	76.9075
0	0	0	0	0	0	76.91
0	0	0	0	0	0	76.9125
0	0	0	0	0	0	76.915
0	0	0	0	0	0	76.9175
0	0	0	0	0	0	76.92
0	0	0	0	0	0	76.9225
0	0	0	0	0	0	76.925
0	0	0	0	0	0	76.9275
0	0	0	0	0	0	76.93
0	0	0	0	0	0	76.9325
0	0	0	0	0	0	76.935
0	0	0	0	0	0	76.9375
0	0	0	0	0	0	76.94
0	0	0	0	0	0	76.9425
0	0	0	0	0	0	76.945
0	0	0	0	0	0	76.9475
0	0	0	0	0	0	76.95
0	0	0	0	0	0	76.9525
0	0	0	0	0	0	76.955
0	0	0	0	0	0	76.9575
0	0	0	0	0	0	76.96
0	0	0	0	0	0	76.9625
0	0	0	0	0	0	76.965
0	0	0	0	0	0	76.9675
0	0	0	0	0	0	76.97
0	0	0	0	0	0	76.9725
0	0	0	0	0	0	76.975
0	0	0	0	0	0	76.9775
0	0	0	0	0	0	76.98
0	0	0	0	0	0	76.9825
0	0	0	0	0	0	76.985
0	0	0	0	0	0	76.9875
0	0	0	0	0	0	76.99
0	0	0	0	0	0	76.9925
0	0	0	0	0	0	76.995
0	0	0	0	0	0	76.9975
0	0	0	0	0	0	77
0	0	0	0	0	0	77.0025
0	0	0	0	0	0	77.005
0	0	0	0	0	0	77.0075
0	0	0	0	0	0	77.01
0	0	0	0	0	0	77.0125
0	0	0	0	0	0	77.015
0	0	0	0	0	0	77.0175
0	0	0	0	0	0	77.02
0	0	0	0	0	0	77.0225
0	0	0	0	0	0	77.025
0	0	0	0	0	0	77.0275
0	0	0	0	0	0	77.03
0	0	0	0	0	0	77.0325
0	0	0	0	0	0	77.035
0	0	0	0	0	0	77.0375
0	0	0	0	0	0	77.04
0	0	0	0	0	0	77.0425
0	0	0	0	0	0	77.045
0	0	0	0	0	0	77.0475
0	0	0	0	0	0	77.05
0	0	0	0	0	0	77.0525
0	0	0	0	0	0	77.055
0	0	0	0	0	0	77.0575
0	0	0	0	0	0	77.06
0	0	0	0	0	0	77.0625
0	0	0	0	0	0	77.065
0	0	0	0	0	0	77.0675
0	0	0	0	0	0	77.07
0	0	0	0	0	0	77.0725
0	0	0	0	0	0	77.075
0	0	0	0	0	0	77.0775
0	0	0	0	0	0	77.08
0	0	0	0	0	0	77.0825
0	0	0	0	0	0	77.085
0	0	0	0	0	0	77.0875
0	0	0	0	0	0	77.09
0	0	0	0	0	0	77.0925
0	0	0	0	0	0	77.095
0	0	0	0	0	0	77.0975
0	0	0	0	0	0	77.1
0	0	0	0	0	0	77.1025
0	0	0	0	0	0	77.105
0	0	0	0	0	0	77.1075
0	0	0	0	0	0	77.11
0	0	0	0	0	0	77.1125
0	0	0	0	0	0	77.115
0	0	0	0	0	0	77.1175
0	0	0	0	0	0	77.12
0	0	0	0	0	0	77.1225
0	0	0	0	0	0	77.125
0	0	0	0	0	0	77.1275
0	0	0	0	0	0	77.13
0	0	0	0	0	0	77.1325
0	0	0	0	0	0	77.135
0	0	0	0	0	0	77.1375
0	0	0	0	0	0	77.14
0	0	0	0	0	0	77.1425
0	0	0	0	0	0	77.145
0	0	0	0	0	0	77.1475
0	0	0	0	0	0	77.15
0	0	0	0	0	0	77.1525
0	0	0	0	0	0	77.155
0	0	0	0	0	0	77.1575
0	0	0	0	0	0	77.16
0	0	0	0	0	0	77.1625
0	0	0	0	0	0	77.165
0	0	0	0	0	0	77.1675
0	0	0	0	0	0	77.17
0	0	0	0	0	0	77.1725
0	0	0	0	0	0	77.175
0	0	0	0	0	0	77.1775
0	0	0	0	0	0	77.18
0	0	0	0	0	0	77.1825
0	0	0	0	0	0	77.185
0	0	0	0	0	0	77.1875
0	0	0	0	0	0	77.19
0	0	0	0	0	0	77.1925
0	0	0	0	0	0	77.195
0	0	0	0	0	0	77.1975
0	0	0	0	0	0	77.2
0	0	0	0	0	0	77.2025
0	0	0	0	0	0	77.205
0	0	0	0	0	0	77.2075
0	0	0	0	0	0	77.21
0	0	0	0	0	0	77.2125
0	0	0	0	0	0	77.215
0	0	0	0	0	0	77.2175
0	0	0	0	0	0	77.22
0	0	0	0	0	0	77.2225
0	0	0	0	0	0	77.225
0	0	0	0	0	0	77.2275
0	0	0	0	0	0	77.23
0	0	0	0	0	0	77.2325
0	0	0	0	0	0	77.235
0	0	0	0	0	0	77.2375
0	0	0	0	0	0	77.24
0	0	0	0	0	0	77.2425
0	0	0	0	0	0	77.245
0	0	0	0	0	0	77.2475
0	0	0	0	0	0	77.25
0	0	0	0	0	0	77.2525
0	0	0	0	0	0	77.255
0	0	0	0	0	0	77.2575
0	0	0	0	0	0	77.26
0	0	0	0	0	0	77.2625
0	0	0	0	0	0	77.265
0	0	0	0	0	0	77.2675
0	0	0	0	0	0	77.27
0	0	0	0	0	0	77.2725
0	0	0	0	0	0	77.275
0	0	0	0	0	0	77.2775
0	0	0	0	0	0	77.28
0	0	0	0	0	0	77.2825
0	0	0	0	0	0	77.285
0	0	0	0	0	0	77.2875
0	0	0	0	0	0	77.29
0	0	0	0	0	0	77.2925
0	0	0	0	0	0	77.295
0	0	0	0	0	0	77.2975
0	0	0	0	0	0	77.3
0	0	0	0	0	0	77.3025
0	0	0	0	0	0	77.305
0	0	0	0	0	0	77.3075
0	0	0	0	0	0	77.31
0	0	0	0	0	0	77.3125
0	0	0	0	0	0	77.315
0	0	0	0	0	0	77.3175
0	0	0	0	0	0	77.32
0	0	0	0	0	0	77.3225
0	0	0	0	0	0	77.325
0	0	0	0	0	0	77.3275
0	0	0	0	0	0	77.33
0	0	0	0	0	0	77.3325
0	0	0	0	0	0	77.335
0	0	0	0	0	0	77.3375
0	0	0	0	0	0	77.34
0	0	0	0	0	0	77.3425
0	0	0	0	0	0	77.345
0	0	0	0	0	0	77.3475
0	0	0	0	0	0	77.35
0	0	0	0	0	0	77.3525
0	0	0	0	0	0	77.355
0	0	0	0	0	0	77.3575
0	0	0	0	0	0	77.36
0	0	0	0	0	0	77.3625
0	0	0	0	0	0	77.365
0	0	0	0	0	0	77.3675
0	0	0	0	0	0	77.37
0	0	0	0	0	0	77.3725
0	0	0	0	0	0	77.375
0	0	0	0	0	0	77.3775
0	0	0	0	0	0	77.38
0	0	0	0	0	0	77.3825
0	0	0	0	0	0	77.385
0	0	0	0	0	0	77.3875
0	0	0	0	0	0	77.39
0	0	0	0	0	0	77.3925
0	0	0	0	0	0	77.395
0	0	0	0	0	0	77.3975
0	0	0	0	0	0	77.4
0	0	0	0	0	0	77.4025
0	0	0	0	0	0	77.405
0	0	0	0	0	0	77.4075
0	0	0	0	0	0	77.41
0	0	0	0	0	0	77.4125
0	0	0	0	0	0	77.415
0	0	0	0	0	0	77.4175
0	0	0	0	0	0	77.42
0	0	0	0	0	0	77.4225
0	0	0	0	0	0	77.425
0	0	0	0	0	0	77.4275
0	0	0	0	0	0	77.43
0	0	0	0	0	0	77.4325
0	0	0	0	0	0	77.435
0	0	0	0	0	0	77.4375
0	0	0	0	0	0	77.44
0	0	0	0	0	0	77.4425
0	0	0	0	0	0	77.445
0	0	0	0	0	0	77.4475
0	0	0	0	0	0	77.45
0	0	0	0	0	0	77.4525
0	0	0	0	0	0	77.455
0	0	0	0	0	0	77.4575
0	0	0	0	0	0	77.46
0	0	0	0	0	0	77.4625
0	0	0	0	0	0	77.465
0	0	0	0	0	0	77.4675
0	0	0	0	0	0	77.47
0	0	0	0	0	0	77.4725
0	0	0	0	0	0	77.475
0	0	0	0	0	0	77.4775
0	0	0	0	0	0	77.48
0	0	0	0	0	0	77.4825
0	0	0	0	0	0	77.485
0	0	0	0	0	0	77.4875
0	0	0	0	0	0	77.49
0	0	0	0	0	0	77.4925
0	0	0	0	0	0	77.495
0	0	0	0	0	0	77.4975
0	0	0	0	0	0	77.5
0	0	0	0	0	0	77.5025
0	0	0	0	0	0	77.505
0	0	0	0	0	0	77.5075
0	0	0	0	0	0	77.51
0	0	0	0	0	0	77.5125
0	0	0	0	0	0	77.515
0	0	0	0	0	0	77.5175
0	0	0	0	0	0	77.52
0	0	0	0	0	0	77.5225
0	0	0	0	0	0	77.525
0	0	0	0	0	0	77.5275
0	0	0	0	0	0	77.53
0	0	0	0	0	0	77.5325
0	0	0	0	0	0	77.535
0	0	0	0	0	0	77.5375
0	0	0	0	0	0	77.54
0	0	0	0	0	0	77.5425
0	0	0	0	0	0	77.545
0	0	0	0	0	0	77.5475
0	0	0	0	0	0	77.55
0	0	0	0	0	0	77.5525
0	0	0	0	0	0	77.555
0	0	0	0	0	0	77.5575
0	0	0	0	0	0	77.56
0	0	0	0	0	0	77.5625
0	0	0	0	0	0	77.565
0	0	0	0	0	0	77.5675
0	0	0	0	0	0	77.57
0	0	0	0	0	0	77.5725
0	0	0	0	0	0	77.575
0	0	0	0	0	0	77.5775
0	0	0	0	0	0	77.58
0	0	0	0	0	0	77.5825
0	0	0	0	0	0	77.585
0	0	0	0	0	0	77.5875
0	0	0	0	0	0	77.59
0	0	0	0	0	0	77.5925
0	0	0	0	0	0	77.595
0	0	0	0	0	0	77.5975
0	0	0	0	0	0	77.6
0	0	0	0	0	0	77.6025
0	0	0	0	0	0	77.605
0	0	0	0	0	0	77.6075
0	0	0	0	0	0	77.61
0	0	0	0	0	0	77.6125
0	0	0	0	0	0	77.615
0	0	0	0	0	0	77.6175
0	0	0	0	0	0	77.62
0	0	0	0	0	0	77.6225
0	0	0	0	0	0	77.625
0	0	0	0	0	0	77.6275
0	0	0	0	0	0	77.63
0	0	0	0	0	0	77.6325
0	0	0	0	0	0	77.635
0	0	0	0	0	0	77.6375
0	0	0	0	0	0	77.64
0	0	0	0	0	0	77.6425
0	0	0	0	0	0	77.645
0	0	0	0	0	0	77.6475
0	0	0	0	0	0	77.65
0	0	0	0	0	0	77.6525
0	0	0	0	0	0	77.655
0	0	0	0	0	0	77.6575
0	0	0	0	0	0	77.66
0	0	0	0	0	0	77.6625
0	0	0	0	0	0	77.665
0	0	0	0	0	0	77.6675
0	0	0	0	0	0	77.67
0	0	0	0	0	0	77.6725
0	0	0	0	0	0	77.675
0	0	0	0	0	0	77.6775
0	0	0	0	0	0	77.68
0	0	0	0	0	0	77.6825
0	0	0	0	0	0	77.685
0	0	0	0	0	0	77.6875
0	0	0	0	0	0	77.69
0	0	0	0	0	0	77.6925
0	0	0	0	0	0	77.695
0	0	0	0	0	0	77.6975
0	0	0	0	0	0	77.7
0	0	0	0	0	0	77.7025
0	0	0	0	0	0	77.705
0	0	0	0	0	0	77.7075
0	0	0	0	0	0	77.71
0	0	0	0	0	0	77.7125
0	0	0	0	0	0	77.715
0	0	0	0	0	0	77.7175
0	0	0	0	0	0	77.72
0	0	0	0	0	0	77.7225
0	0	0	0	0	0	77.725
0	0	0	0	0	0	77.7275
0	0	0	0	0	0	77.73
0	0	0	0	0	0	77.7325
0	0	0	0	0	0	77.735
0	0	0	0	0	0	77.7375
0	0	0	0	0	0	77.74
0	0	0	0	0	0	77.7425
0	0	0	0	0	0	77.745
0	0	0	0	0	0	77.7475
0	0	0	0	0	0	77.75
0	0	0	0	0	0	77.7525
0	0	0	0	0	0	77.755
0	0	0	0	0	0	77.7575
0	0	0	0	0	0	77.76
0	0	0	0	0	0	77.7625
0	0	0	0	0	0	77.765
0	0	0	0	0	0	77.7675
0	0	0	0	0	0	77.77
0	0	0	0	0	0	77.7725
0	0	0	0	0	0	77.775
0	0	0	0	0	0	77.7775
0	0	0	0	0	0	77.78
0	0	0	0	0	0	77.7825
0	0	0	0	0	0	77.785
0	0	0	0	0	0	77.7875
0	0	0	0	0	0	77.79
0	0	0	0	0	0	77.7925
0	0	0	0	0	0	77.795
0	0	0	0	0	0	77.7975
0	0	0	0	0	0	77.8
0	0	0	0	0	0	77.8025
0	0	0	0	0	0	77.805
0	0	0	0	0	0	77.8075
0	0	0	0	0	0	77.81
0	0	0	0	0	0	77.8125
0	0	0	0	0	0	77.815
0	0	0	0	0	0	77.8175
0	0	0	0	0	0	77.82
0	0	0	0	0	0	77.8225
0	0	0	0	0	0	77.825
0	0	0	0	0	0	77.8275
0	0	0	0	0	0	77.83
0	0	0	0	0	0	77.8325
0	0	0	0	0	0	77.835
0	0	0	0	0	0	77.8375
0	0	0	0	0	0	77.84
0	0	0	0	0	0	77.8425
0	0	0	0	0	0	77.845
0	0	0	0	0	0	77.8475
0	0	0	0	0	0	77.85
0	0	0	0	0	0	77.8525
0	0	0	0	0	0	77.855
0	0	0	0	0	0	77.8575
0	0	0	0	0	0	77.86
0	0	0	0	0	0	77.8625
0	0	0	0	0	0	77.865
0	0	0	0	0	0	77.8675
0	0	0	0	0	0	77.87
0	0	0	0	0	0	77.8725
0	0	0	0	0	0	77.875
0	0	0	0	0	0	77.8775
0	0	0	0	0	0	77.88
0	0	0	0	0	0	77.8825
0	0	0	0	0	0	77.885
0	0	0	0	0	0	77.8875
0	0	0	0	0	0	77.89
0	0	0	0	0	0	77.8925
0	0	0	0	0	0	77.895
0	0	0	0	0	0	77.8975
0	0	0	0	0	0	77.9
0	0	0	0	0	0	77.9025
0	0	0	0	0	0	77.905
0	0	0	0	0	0	77.9075
0	0	0	0	0	0	77.91
0	0	0	0	0	0	77.9125
0	0	0	0	0	0	77.915
0	0	0	0	0	0	77.9175
0	0	0	0	0	0	77.92
0	0	0	0	0	0	77.9225
0	0	0	0	0	0	77.925
0	0	0	0	0	0	77.9275
0	0	0	0	0	0	77.93
0	0	0	0	0	0	77.9325
0	0	0	0	0	0	77.935
0	0	0	0	0	0	77.9375
0	0	0	0	0	0	77.94
0	0	0	0	0	0	77.9425
0	0	0	0	0	0	77.945
0	0	0	0	0	0	77.9475
0	0	0	0	0	0	77.95
0	0	0	0	0	0	77.9525
0	0	0	0	0	0	77.955
0	0	0	0	0	0	77.9575
0	0	0	0	0	0	77.96
0	0	0	0	0	0	77.9625
0	0	0	0	0	0	77.965
0	0	0	0	0	0	77.9675
0	0	0	0	0	0	77.97
0	0	0	0	0	0	77.9725
0	0	0	0	0	0	77.975
0	0	0	0	0	0	77.9775
0	0	0	0	0	0	77.98
0	0	0	0	0	0	77.9825
0	0	0	0	0	0	77.985
0	0	0	0	0	0	77.9875
0	0	0	0	0	0	77.99
0	0	0	0	0	0	77.9925
0	0	0	0	0	0	77.995
0	0	0	0	0	0	77.9975
0	0	0	0	0	0	78
0	0	0	0	0	0	78.0025
0	0	0	0	0	0	78.005
0	0	0	0	0	0	78.0075
0	0	0	0	0	0	78.01
0	0	0	0	0	0	78.0125
0	0	0	0	0	0	78.015
0	0	0	0	0	0	78.0175
0	0	0	0	0	0	78.02
0	0	0	0	0	0	78.0225
0	0	0	0	0	0	78.025
0	0	0	0	0	0	78.0275
0	0	0	0	0	0	78.03
0	0	0	0	0	0	78.0325
0	0	0	0	0	0	78.035
0	0	0	0	0	0	78.0375
0	0	0	0	0	0	78.04
0	0	0	0	0	0	78.0425
0	0	0	0	0	0	78.045
0	0	0	0	0	0	78.0475
0	0	0	0	0	0	78.05
0	0	0	0	0	0	78.0525
0	0	0	0	0	0	78.055
0	0	0	0	0	0	78.0575
0	0	0	0	0	0	78.06
0	0	0	0	0	0	78.0625
0	0	0	0	0	0	78.065
0	0	0	0	0	0	78.0675
0	0	0	0	0	0	78.07
0	0	0	0	0	0	78.0725
0	0	0	0	0	0	78.075
0	0	0	0	0	0	78.0775
0	0	0	0	0	0	78.08
0	0	0	0	0	0	78.0825
0	0	0	0	0	0	78.085
0	0	0	0	0	0	78.0875
0	0	0	0	0	0	78.09
0	0	0	0	0	0	78.0925
0	0	0	0	0	0	78.095
0	0	0	0	0	0	78.0975
0	0	0	0	0	0	78.1
0	0	0	0	0	0	78.1025
0	0	0	0	0	0	78.105
0	0	0	0	0	0	78.1075
0	0	0	0	0	0	78.11
0	0	0	0	0	0	78.1125
0	0	0	0	0	0	78.115
0	0	0	0	0	0	78.1175
0	0	0	0	0	0	78.12
0	0	0	0	0	0	78.1225
0	0	0	0	0	0	78.125
0	0	0	0	0	0	78.1275
0	0	0	0	0	0	78.13
0	0	0	0	0	0	78.1325
0	0	0	0	0	0	78.135
0	0	0	0	0	0	78.1375
0	0	0	0	0	0	78.14
0	0	0	0	0	0	78.1425
0	0	0	0	0	0	78.145
0	0	0	0	0	0	78.1475
0	0	0	0	0	0	78.15
0	0	0	0	0	0	78.1525
0	0	0	0	0	0	78.155
0	0	0	0	0	0	78.1575
0	0	0	0	0	0	78.16
0	0	0	0	0	0	78.1625
0	0	0	0	0	0	78.165
0	0	0	0	0	0	78.1675
0	0	0	0	0	0	78.17
0	0	0	0	0	0	78.1725
0	0	0	0	0	0	78.175
0	0	0	0	0	0	78.1775
0	0	0	0	0	0	78.18
0	0	0	0	0	0	78.1825
0	0	0	0	0	0	78.185
0	0	0	0	0	0	78.1875
0	0	0	0	0	0	78.19
0	0	0	0	0	0	78.1925
0	0	0	0	0	0	78.195
0	0	0	0	0	0	78.1975
0	0	0	0	0	0	78.2
0	0	0	0	0	0	78.2025
0	0	0	0	0	0	78.205
0	0	0	0	0	0	78.2075
