S	I	R	t
241	24	135	9.75875
241	24	135	9.76
241	24	135	9.76125
240	25	135	9.7625
240	25	135	9.76375
240	25	135	9.765
241	24	135	9.76625
241	24	135	9.7675
240	25	135	9.76875
241	25	134	9.77
241	25	134	9.77125
241	25	134	9.7725
240	26	134	9.77375
240	26	134	9.775
240	26	134	9.77625
240	26	134	9.7775
240	26	134	9.77875
240	26	134	9.78
240	26	134	9.78125
240	26	134	9.7825
240	26	134	9.78375
240	26	134	9.785
240	26	134	9.78625
240	26	134	9.7875
240	26	134	9.78875
240	26	134	9.79
240	26	134	9.79125
240	26	134	9.7925
240	26	134	9.79375
241	26	133	9.795
241	26	133	9.79625
241	27	132	9.7975
241	27	132	9.79875
241	27	132	9.8
241	27	132	9.80125
240	28	132	9.8025
240	28	132	9.80375
240	28	132	9.805
240	28	132	9.80625
240	27	133	9.8075
240	27	133	9.80875
240	27	133	9.81
240	26	134	9.81125
240	26	134	9.8125
240	26	134	9.81375
240	26	134	9.815
240	26	134	9.81625
240	25	135	9.8175
240	25	135	9.81875
240	25	135	9.82
240	25	135	9.82125
240	25	135	9.8225
240	25	135	9.82375
240	25	135	9.825
240	25	135	9.82625
240	25	135	9.8275
240	25	135	9.82875
240	25	135	9.83
241	25	134	9.83125
241	24	135	9.8325
241	24	135	9.83375
242	24	134	9.835
242	24	134	9.83625
242	24	134	9.8375
242	24	134	9.83875
241	25	134	9.84
242	25	133	9.84125
242	25	133	9.8425
242	25	133	9.84375
242	25	133	9.845
242	25	133	9.84625
242	25	133	9.8475
242	25	133	9.84875
242	25	133	9.85
241	26	133	9.85125
241	26	133	9.8525
241	26	133	9.85375
241	26	133	9.855
241	26	133	9.85625
241	26	133	9.8575
241	26	133	9.85875
241	26	133	9.86
241	26	133	9.86125
241	26	133	9.8625
241	26	133	9.86375
241	26	133	9.865
241	26	133	9.86625
241	26	133	9.8675
241	26	133	9.86875
241	26	133	9.87
241	26	133	9.87125
241	25	134	9.8725
241	25	134	9.87375
241	25	134	9.875
241	25	134	9.87625
241	25	134	9.8775
242	24	134	9.87875
242	24	134	9.88
242	24	134	9.88125
241	25	134	9.8825
241	25	134	9.88375
241	25	134	9.885
241	25	134	9.88625
243	25	132	9.8875
243	25	132	9.88875
243	25	132	9.89
243	25	132	9.89125
243	25	132	9.8925
243	25	132	9.89375
243	25	132	9.895
243	25	132	9.89625
243	25	132	9.8975
243	25	132	9.89875
245	25	130	9.9
244	25	131	9.90125
244	25	131	9.9025
244	25	131	9.90375
244	25	131	9.905
244	25	131	9.90625
244	25	131	9.9075
244	25	131	9.90875
242	27	131	9.91
243	26	131	9.91125
243	26	131	9.9125
243	26	131	9.91375
243	26	131	9.915
243	26	131	9.91625
243	26	131	9.9175
243	26	131	9.91875
243	26	131	9.92
243	26	131	9.92125
243	26	131	9.9225
243	26	131	9.92375
244	26	130	9.925
244	26	130	9.92625
244	26	130	9.9275
244	25	131	9.92875
245	25	130	9.93
245	25	130	9.93125
245	25	130	9.9325
245	25	130	9.93375
245	25	130	9.935
245	25	130	9.93625
245	25	130	9.9375
245	25	130	9.93875
245	25	130	9.94
244	26	130	9.94125
245	26	129	9.9425
245	26	129	9.94375
245	26	129	9.945
245	26	129	9.94625
245	26	129	9.9475
245	26	129	9.94875
245	26	129	9.95
245	26	129	9.95125
245	26	129	9.9525
245	25	130	9.95375
245	25	130	9.955
245	25	130	9.95625
245	25	130	9.9575
246	25	129	9.95875
246	25	129	9.96
246	25	129	9.96125
246	25	129	9.9625
245	26	129	9.96375
245	26	129	9.965
246	26	128	9.96625
246	26	128	9.9675
246	26	128	9.96875
246	25	129	9.97
246	25	129	9.97125
246	25	129	9.9725
246	25	129	9.97375
246	25	129	9.975
246	24	130	9.97625
246	24	130	9.9775
246	24	130	9.97875
246	24	130	9.98
246	24	130	9.98125
246	24	130	9.9825
246	24	130	9.98375
246	24	130	9.985
246	24	130	9.98625
246	24	130	9.9875
247	24	129	9.98875
248	24	128	9.99
248	24	128	9.99125
248	24	128	9.9925
248	24	128	9.99375
248	24	128	9.995
248	24	128	9.99625
248	24	128	9.9975
249	24	127	9.99875
